ID,purpose,n_car,n_bicycle,n_motorcycle,avail_car,avail_taxi,avail_bus,avail_rail,avail_cycling,avail_walking,total_car_cost,taxi_cost,day_of_the_week_start,city.leeds,city.westyorkshire,city.elsewhereuk,city.na,female,age,british_origin,o_level,a_level,voc_qual,masters,phd,occ,occ_full_time,nb_hh_employed,mar,hh_size,income_perso,car_distance_km,bus_distance_km,rail_distance_km,taxi_distance_km,cycling_distance_km,walking_distance_km,car_travel_time_min,bus_travel_time_min,rail_travel_time_min,taxi_travel_time_min,cycling_travel_time_min,walking_travel_time_min,bus_IVT_time_min,bus_access_egress_time_min,rail_IVT_time_min,rail_access_egress_time_min,choice,bus_transfers,rail_transfers,income_hh,bus_cost_total_per_leg,rail_cost_total_per_leg,Origin_lsoa_code,Origin_lsoa_name,Destination_lsoa_code,Destination_lsoa_name
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.955,7.983,Monday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,8.388,7.739,7.739,8.388,7.934,7.669,11.66666667,42.31666667,42.31666667,11.66666667,28.73333333,97.15,15.85,13.7,15.85,13.7,1,1.0,0.0,4,4.6,4.6,E01011621,Leeds 070D,E01011518,Leeds 093A
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.695,6.723,Monday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,5.386,8.39,5.245,5.386,5.677,4.704,13.61666667,39.63333333,40.08333333,13.61666667,17.78333333,58.25,20.13333333,19.05,6.966666667,33.1,1,0.0,0.0,4,2.3,2.3,E01011518,Leeds 093A,E01011467,Leeds 112A
133,Errands without Appointment,1,0,0,1,1,1,0,0,0,0.531,5.684,Monday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,4.43,3.834,3.689,4.43,3.707,3.111,8.016666667,23.35,25.03333333,8.016666667,14.45,38.93333333,7.683333333,11.46666667,4.75,20.28333333,1,1.0,0.0,4,3.8,2.3,E01011467,Leeds 112A,E01011621,Leeds 070D
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.736,7.002,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,6.286,6.233,6.233,6.286,6.245,5.62,12.06666667,33.35,33.35,12.06666667,22.15,69.61666667,17.43333333,11.66666667,17.43333333,11.66666667,1,1.0,0.0,4,4.6,4.6,E01011370,Leeds 082D,E01011621,Leeds 070D
133,Social,1,0,0,1,1,1,0,0,0,2.231,6.514,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,5.5,4.007,4.007,5.5,4.027,4.028,11.03333333,19.93333333,19.93333333,11.03333333,15.21666667,51.78333333,8.0,11.91666667,8.0,11.91666667,1,0.0,0.0,4,2.3,2.3,E01011621,Leeds 070D,E01033010,Leeds 111B
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.597,6.137,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,4.782,4.348,4.348,4.782,4.189,4.028,10.76666667,19.38333333,19.38333333,10.76666667,14.31666667,50.51666667,7.616666667,11.75,7.616666667,11.75,1,0.0,0.0,4,2.3,2.3,E01033010,Leeds 111B,E01011621,Leeds 070D
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.737,6.696,Wednesday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,6.29,6.12,6.229,6.29,6.249,5.624,9.066666667,38.65,33.31666667,9.066666667,22.16666667,69.68333333,23.43333333,9.033333333,17.43333333,11.61666667,1,1.0,0.0,4,4.6,4.6,E01011370,Leeds 082D,E01011621,Leeds 070D
133,Grocery,1,0,0,1,1,1,0,0,0,0.445,5.213,Wednesday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,3.686,4.354,3.849,3.686,3.676,3.251,6.95,28.9,27.06666667,6.95,11.93333333,40.71666667,12.0,10.01666667,5.0,22.05,1,1.0,0.0,4,3.8,2.3,E01011621,Leeds 070D,E01011467,Leeds 112A
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.569,5.848,Wednesday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,4.62,3.975,3.83,4.62,3.847,3.252,8.716666667,25.31666667,27.0,8.716666667,15.01666667,40.9,7.683333333,13.43333333,4.75,22.25,1,1.0,0.0,4,3.8,2.3,E01011467,Leeds 112A,E01011621,Leeds 070D
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.736,6.636,Thursday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,6.282,6.229,6.229,6.282,6.241,5.624,8.516666667,33.31666667,33.31666667,8.516666667,22.13333333,69.68333333,17.43333333,11.61666667,17.43333333,11.61666667,1,1.0,0.0,4,4.6,4.6,E01011370,Leeds 082D,E01011621,Leeds 070D
133,Grocery,1,0,0,1,1,1,1,0,0,0.838,7.076,Thursday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,7.384,12.291,12.984,7.384,6.267,5.777,7.583333333,53.96666667,43.96666667,7.583333333,22.78333333,73.71666667,35.83333333,13.26666667,18.45,14.11666667,1,1.0,2.0,4,4.6,16.4,E01011621,Leeds 070D,E01011418,Leeds 073C
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.735,7.062,Friday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,6.277,6.242,6.242,6.277,6.236,5.611,12.7,33.46666667,33.46666667,12.7,22.06666667,69.48333333,17.43333333,11.76666667,17.43333333,11.76666667,1,1.0,0.0,4,4.6,4.6,E01011370,Leeds 082D,E01011621,Leeds 070D
133,Grocery,1,0,0,1,1,1,0,0,0,0.952,8.103,Friday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,7.638,11.385,7.021,7.638,7.338,6.347,16.4,48.68333333,42.45,16.4,28.71666667,82.43333333,35.0,6.983333333,13.76666667,24.41666667,1,1.0,0.0,4,4.6,3.8,E01011621,Leeds 070D,E01011661,Leeds 035D
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.887,7.725,Friday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,7.165,11.007,6.8,7.165,7.639,6.345,14.95,52.88333333,46.15,14.95,23.06666667,76.16666667,38.61666667,9.25,12.0,25.06666667,1,1.0,0.0,4,4.6,3.8,E01011661,Leeds 035D,E01011621,Leeds 070D
133,Grocery,1,0,0,1,1,0,0,0,1,0.278,4.285,Saturday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,2.066,1.987,1.987,2.066,1.987,1.987,5.583333333,0.0,0.0,5.583333333,8.766666667,25.81666667,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,E01011423,Leeds 047A,E01011645,Leeds 032D
133,Grocery,1,0,0,1,1,1,0,0,0,0.97,8.104,Saturday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,8.152,8.237,7.837,8.152,7.881,7.608,13.96666667,39.43333333,44.25,13.96666667,28.78333333,96.65,26.95,6.65,25.61666667,10.46666667,1,1.0,0.0,4,4.6,4.6,E01011645,Leeds 032D,E01011370,Leeds 082D
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.736,7.231,Monday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,6.287,6.125,6.224,6.287,6.246,5.629,14.3,38.73333333,42.25,14.3,22.18333333,69.75,23.43333333,9.1,19.43333333,11.56666667,1,1.0,0.0,4,4.6,4.6,E01011370,Leeds 082D,E01011621,Leeds 070D
133,Medical,1,0,0,1,1,1,0,0,0,1.826,5.803,Monday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,4.08,3.89,3.89,4.08,3.678,3.397,10.83333333,18.51666667,18.51666667,10.83333333,13.23333333,43.2,8.0,10.15,8.0,10.15,1,0.0,0.0,4,2.3,2.3,E01011621,Leeds 070D,E01033010,Leeds 111B
133,Primary Workplace,1,0,0,1,1,0,0,0,0,0.56,5.976,Monday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,4.432,4.223,4.223,4.432,4.609,4.223,10.85,0.0,0.0,10.85,15.71666667,53.53333333,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,E01033010,Leeds 111B,E01011621,Leeds 070D
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.735,7.004,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,6.277,6.127,6.242,6.277,6.236,5.631,12.13333333,38.73333333,33.48333333,12.13333333,22.1,69.75,23.43333333,9.1,17.43333333,11.76666667,1,1.0,0.0,4,4.6,4.6,E01011370,Leeds 082D,E01011621,Leeds 070D
133,Work Related,1,0,0,1,1,1,0,0,0,0.698,5.969,Tuesday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,4.212,4.108,4.108,4.212,3.895,3.659,11.83333333,22.35,22.35,11.83333333,15.2,48.0,10.05,6.016666667,10.05,6.016666667,1,1.0,0.0,4,3.8,3.8,E01011621,Leeds 070D,E01033010,Leeds 111B
133,Medical,1,0,0,1,1,1,0,0,0,1.111,8.648,Thursday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,9.116,9.139,8.776,9.116,8.728,8.031,14.7,55.6,55.6,14.7,32.16666667,103.7,35.1,12.86666667,32.1,15.56666667,1,1.0,0.0,4,4.6,4.6,E01011370,Leeds 082D,E01011421,Leeds 040A
133,Primary Workplace,1,0,0,1,1,1,0,0,0,0.639,6.159,Thursday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,5.052,9.314,0.0,5.052,5.054,4.982,9.7,51.01666667,0.0,9.7,17.7,60.58333333,27.85,14.71666667,0.0,0.0,1,1.0,0.0,4,4.6,0.0,E01011421,Leeds 040A,E01011621,Leeds 070D
133,Grocery,1,0,0,1,1,1,1,0,0,0.832,7.048,Thursday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,7.365,12.448,12.977,7.365,6.266,5.769,7.4,57.36666667,44.0,7.4,22.45,73.75,37.0,10.21666667,18.45,14.15,1,1.0,2.0,4,5.3,16.4,E01011621,Leeds 070D,E01011418,Leeds 073C
133,Primary Workplace,1,0,0,1,1,0,0,0,0,0.892,7.395,Thursday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,7.586,0.0,0.0,7.586,5.836,5.823,9.733333333,0.0,0.0,9.733333333,16.06666667,68.78333333,0.0,0.0,0.0,0.0,1,0.0,0.0,4,0.0,0.0,E01011418,Leeds 073C,E01011621,Leeds 070D
133,Cinema or other night out,1,0,0,1,1,1,0,0,0,3.592,5.518,Thursday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,4.063,3.87,4.195,4.063,4.208,3.879,8.133333333,26.61666667,30.45,8.133333333,16.33333333,48.13333333,19.0,7.433333333,9.9,20.55,1,0.0,0.0,4,2.3,2.3,E01011370,Leeds 082D,E01033008,Leeds 111A
133,Home,1,0,0,0,1,1,0,0,0,0.497,5.418,Friday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,4.465,3.881,3.883,4.465,4.402,3.689,5.25,17.91666667,18.73333333,5.25,14.28333333,46.3,11.0,6.15,8.0,10.05,4,0.0,0.0,4,2.3,2.3,E01033010,Leeds 111B,E01011366,Leeds 082A
133,Restaurant,1,0,0,1,1,1,1,0,0,2.683,16.3,Saturday,1,0,0,0,0,4,1,1,1,0,0,0,16,1,0,1,0,4,24.034,29.283,33.149,24.034,22.253,22.129,18.58333333,105.05,89.75,18.58333333,87.38333333,276.15,70.65,22.75,49.41666667,24.73333333,1,2.0,2.0,4,9.1,24.6,E01011370,Leeds 082D,,
134,Dropoff Daycare,1,0,0,1,1,1,0,0,0,0.718,6.789,Friday,0,1,0,0,1,2,1,1,1,1,0,0,8,0,1,2,2,1,5.976,9.485,0.0,5.976,5.512,5.419,11.46666667,49.65,0.0,11.46666667,27.53333333,72.23333333,33.56666667,11.03333333,0.0,0.0,1,1.0,0.0,3,4.6,0.0,,,,
134,Primary Workplace,1,0,0,1,1,1,1,0,0,2.111,14.699,Friday,0,1,0,0,1,2,1,1,1,1,0,0,8,0,1,2,2,1,17.889,20.561,19.953,17.889,19.816,16.565,32.11666667,86.63333333,71.35,32.11666667,64.23333333,206.55,66.28333333,11.96666667,38.28333333,23.6,1,1.0,1.0,3,5.7,17.1,,,,
134,Dropoff Daycare,1,0,0,1,1,1,1,0,0,2.122,14.562,Friday,0,1,0,0,1,2,1,1,1,1,0,0,8,0,1,2,2,1,18.45,22.157,19.821,18.45,19.83,16.573,28.11666667,85.45,69.25,28.11666667,78.66666667,217.85,69.08333333,8.35,39.61666667,23.76666667,1,1.0,1.0,3,5.7,17.1,,,,
135,OtherPurpose,1,1,0,1,1,1,0,1,0,12.855,7.476,Saturday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,6.165,7.05,6.842,6.165,5.844,5.673,17.26666667,36.48333333,41.98333333,17.26666667,21.4,70.86666667,24.55,6.8,20.0,21.83333333,1,1.0,0.0,3,4.6,2.3,,,,
135,OtherPurpose,1,1,0,1,1,1,0,1,0,1.888,12.482,Sunday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,16.797,9.524,9.384,16.797,8.925,7.782,15.66666667,49.3,49.3,15.66666667,31.7,97.21666667,30.0,14.96666667,27.0,16.76666667,1,1.0,0.0,3,4.6,4.6,,,,
135,OtherPurpose,1,1,0,1,1,1,0,1,1,5.73,4.406,Sunday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,2.167,2.371,2.162,2.167,3.234,2.167,6.283333333,11.81666667,11.83333333,6.283333333,10.16666667,26.7,5.083333333,6.166666667,4.433333333,6.616666667,1,0.0,0.0,3,2.3,1.5,,,,
135,OtherPurpose,1,1,0,1,1,1,0,1,1,0.35,4.705,Wednesday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,2.574,3.407,1.881,2.574,2.275,1.881,7.266666667,17.31666667,0.0,7.266666667,7.016666667,23.08333333,8.266666667,8.65,0.0,0.0,1,0.0,0.0,3,2.3,0.0,,,,
135,Home,1,1,0,0,1,1,0,1,0,0.874,7.776,Thursday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,6.409,6.345,6.001,6.409,5.487,4.946,19.03333333,30.38333333,30.9,19.03333333,20.41666667,61.08333333,17.35,12.83333333,15.83333333,14.86666667,2,0.0,0.0,3,2.3,2.3,,,,
135,Family Activity,1,1,0,1,1,1,0,1,1,0.389,4.9,Thursday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,2.887,3.785,2.175,2.887,2.616,2.175,7.683333333,21.86666667,0.0,7.683333333,7.883333333,26.48333333,8.266666667,13.21666667,0.0,0.0,1,0.0,0.0,3,2.3,0.0,,,,
135,Social,1,1,0,1,1,1,0,1,1,0.336,4.62,Thursday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,2.49,2.75,1.862,2.49,2.256,1.862,6.833333333,17.01666667,0.0,6.833333333,7.066666667,22.91666667,7.0,9.85,0.0,0.0,1,0.0,0.0,3,2.3,0.0,,,,
135,Social,1,1,0,1,1,1,0,1,0,1.588,11.257,Friday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,13.972,10.066,10.204,13.972,8.882,8.397,17.11666667,57.13333333,57.13333333,17.11666667,30.3,104.5,26.0,21.13333333,23.0,27.4,1,1.0,0.0,3,4.6,4.6,,,,
135,OtherPurpose,1,1,0,1,1,1,0,1,0,2.392,15.096,Saturday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,21.633,10.336,9.893,21.633,9.688,9.076,18.23333333,52.66666667,67.2,18.23333333,33.18333333,112.9833333,41.0,7.85,30.0,25.58333333,1,1.0,0.0,3,4.6,4.6,,,,
135,Grocery,1,1,0,1,1,1,0,1,0,0.835,7.526,Saturday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,7.07,12.571,7.317,7.07,8.067,6.156,13.46666667,44.55,58.85,13.46666667,25.15,76.45,36.55,7.983333333,6.783333333,48.48333333,1,0.0,0.0,3,3.4,3.8,,,,
135,OtherPurpose,1,1,0,1,1,1,0,1,0,1.887,12.462,Sunday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,16.791,8.892,8.537,16.791,8.919,7.776,15.5,57.1,57.1,15.5,31.66666667,97.13333333,32.01666667,9.95,25.76666667,16.46666667,1,1.0,0.0,3,4.6,4.6,,,,
135,Social,1,1,0,1,1,1,1,0,0,5.623,30.696,Sunday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,49.893,54.616,65.667,49.893,53.758,46.161,36.36666667,160.95,100.95,36.36666667,175.7333333,569.65,97.6,6.05,61.55,14.46666667,1,3.0,3.0,3,11.4,39.3,,,,
135,Errands without Appointment,1,1,0,1,1,1,0,0,1,0.26,4.224,Tuesday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,1.964,2.359,1.331,1.964,1.331,1.331,5.466666667,11.91666667,0.0,5.466666667,3.883333333,16.28333333,6.866666667,4.666666667,0.0,0.0,1,0.0,0.0,3,2.3,0.0,,,,
135,Grocery,1,1,0,1,1,1,0,1,0,1.797,12.005,Wednesday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,15.996,9.539,9.184,15.996,9.475,8.392,14.81666667,47.1,47.1,14.81666667,32.31666667,104.6666667,32.01666667,6.916666667,26.7,13.43333333,1,1.0,0.0,3,4.6,4.6,,,,
135,Dropoff Other,1,1,0,1,0,0,1,0,0,9.27,48.745,Thursday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,82.696,81.178,83.157,82.696,80.375,73.61,56.83333333,127.2666667,100.7,56.83333333,245.8666667,910.6,97.6,11.38333333,70.0,19.21666667,1,0.0,2.0,3,9.1,34.1,,,,
135,Restaurant,1,1,0,1,1,1,0,1,0,1.906,12.781,Thursday,0,0,1,0,0,8,1,1,1,0,0,0,15,0,0,2,1,3,16.925,9.239,0.0,16.925,9.959,8.356,17.98333333,60.4,0.0,17.98333333,34.2,104.0833333,44.31666667,9.3,0.0,0.0,1,1.0,0.0,3,4.6,0.0,,,,
136,Dropoff Other,1,1,0,1,1,1,0,1,0,0.905,7.817,Saturday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,7.228,8.927,9.215,7.228,8.329,5.816,15.55,47.3,52.93333333,15.55,38.65,80.85,28.36666667,13.05,23.36666667,18.56666667,1,1.0,0.0,7,0.345205479,8.130956963,,,,
136,Restaurant,1,1,0,1,1,1,1,1,0,1.481,10.596,Saturday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,12.937,11.649,11.303,12.937,10.533,10.206,15.58333333,49.63333333,67.91666667,15.58333333,32.21666667,121.2833333,37.75,6.25,25.58333333,16.03333333,1,1.0,2.0,7,0.345205479,8.130956963,,,,
136,Grocery,1,1,0,1,1,1,0,1,0,0.596,6.081,Saturday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,4.891,6.193,6.193,4.891,8.987,4.575,9.7,24.38333333,24.38333333,9.7,29.3,58.36666667,20.11666667,3.85,20.11666667,3.85,1,0.0,0.0,7,0.345205479,8.130956963,,,,
136,OtherPurpose,1,1,0,1,1,1,0,1,1,0.231,4.024,Saturday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,1.427,1.133,0.982,1.427,0.982,0.982,6.066666667,9.783333333,0.0,6.066666667,6.6,13.88333333,2.733333333,7.033333333,0.0,0.0,1,0.0,0.0,7,0.345205479,0.0,,,,
136,Gas,1,1,0,1,1,1,0,1,0,0.969,8.053,Saturday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,7.808,8.907,7.907,7.808,7.813,5.706,15.1,46.91666667,49.98333333,15.1,35.78333333,78.81666667,21.2,18.75,20.58333333,23.83333333,1,1.0,0.0,7,0.345205479,8.130956963,,,,
136,Sports activity,1,1,0,1,1,1,0,1,0,1.638,11.596,Sunday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,13.693,12.998,13.291,13.693,11.865,10.886,21.75,61.1,64.93333333,21.75,48.06666667,138.3666667,38.38333333,12.65,34.58333333,18.16666667,1,1.0,0.0,7,0.345205479,8.130956963,,,,
136,Sports activity,1,1,0,1,1,1,0,1,0,0.929,8.069,Sunday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,7.079,7.962,7.369,7.079,7.502,6.885,18.71666667,47.35,47.33333333,18.71666667,23.08333333,84.46666667,24.01666667,15.43333333,22.03333333,16.25,1,1.0,0.0,7,0.345205479,8.130956963,,,,
136,Sports activity,1,1,0,0,0,1,0,1,1,0.263,4.162,Sunday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,2.147,2.308,1.56,2.147,1.56,1.56,4.0,13.43333333,0.0,4.0,5.166666667,19.2,5.4,8.0,0.0,0.0,5,0.0,0.0,7,0.345205479,0.0,,,,
136,Sports activity,1,1,0,0,0,1,0,0,1,0.137,3.469,Sunday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,0.83,0.86,0.83,0.83,0.83,0.83,3.483333333,8.533333333,0.0,3.483333333,4.5,10.36666667,0.616666667,7.583333333,0.0,0.0,6,0.0,0.0,7,0.345205479,0.0,,,,
136,Home,1,1,0,0,1,1,1,1,0,0.936,7.888,Sunday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,7.139,7.458,9.057,7.139,7.429,6.762,16.66666667,64.8,61.35,16.66666667,34.98333333,92.01666667,26.06666667,12.73333333,17.0,29.38333333,4,1.0,1.0,7,0.345205479,8.130956963,,,,
136,Primary Workplace,1,1,0,0,1,0,1,0,0,4.343,22.267,Monday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,32.238,28.079,28.079,32.238,29.785,23.975,37.88333333,23.3,23.3,37.88333333,100.85,302.0666667,19.0,4.266666667,19.0,4.266666667,3,0.0,0.0,7,0.517808219,4.065478481,,,E01033016,Leeds 111E
136,Work Related,1,1,0,0,1,1,0,1,1,6.34,3.855,Monday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,1.128,1.151,0.983,1.128,1.127,0.983,5.833333333,13.55,0.0,5.833333333,5.466666667,12.95,4.0,9.55,0.0,0.0,6,0.0,0.0,7,0.517808219,0.0,E01033016,Leeds 111E,E01033008,Leeds 111A
136,Clothes shopping,1,1,0,0,0,1,0,1,1,1.531,3.662,Monday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,0.928,0.956,0.93,0.928,0.983,0.93,4.9,9.1,0.0,4.9,5.233333333,11.7,3.0,6.1,0.0,0.0,6,0.0,0.0,7,0.517808219,0.0,E01033008,Leeds 111A,E01033010,Leeds 111B
136,Dropoff Other,1,1,0,1,1,0,1,0,0,3.487,20.875,Monday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,30.959,30.279,30.134,30.959,29.382,25.39,30.36666667,48.45,48.45,30.36666667,113.5666667,325.8833333,29.65,10.71666667,24.31666667,14.08333333,1,0.0,1.0,7,0.517808219,4.065478481,E01033010,Leeds 111B,,
136,Grocery,1,1,0,1,1,1,0,1,1,0.316,4.504,Monday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,2.48,2.498,2.303,2.48,2.443,2.393,5.75,14.15,14.96666667,5.75,7.65,27.96666667,6.766666667,6.416666667,5.616666667,7.95,1,0.0,0.0,7,0.517808219,4.065478481,,,,
136,Dropoff Other,1,1,0,1,1,1,1,0,0,10.837,27.838,Tuesday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,38.44,31.028,42.375,38.44,33.188,28.149,62.81666667,135.8333333,69.81666667,62.81666667,114.3,354.3666667,118.05,10.95,37.4,18.75,1,1.0,2.0,7,2.071232877,4.065478481,,,E01033010,Leeds 111B
136,Family Activity,1,1,0,1,1,0,1,0,0,3.7,22.332,Tuesday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,32.519,28.621,28.621,32.519,29.871,24.665,37.18333333,32.05,32.05,37.18333333,111.8333333,314.7166667,20.0,12.03333333,20.0,12.03333333,1,0.0,0.0,7,2.071232877,4.065478481,E01033016,Leeds 111E,,
136,Work Travel,1,1,0,1,1,1,1,1,0,0.643,6.407,Wednesday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,4.758,4.7,5.033,4.758,4.689,4.153,13.51666667,34.5,38.51666667,13.51666667,17.13333333,51.01666667,21.0,13.48333333,12.0,19.61666667,4,0.0,1.0,7,1.035616438,2.710318988,,,,
136,Work Travel,1,1,0,0,1,0,1,0,0,3.754,22.26,Wednesday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,28.97,27.853,27.853,28.97,29.816,24.016,53.31666667,20.6,20.6,53.31666667,101.1666667,302.8333333,19.0,1.6,19.0,1.6,3,0.0,0.0,7,1.035616438,2.710318988,,,E01033016,Leeds 111E
136,Work Travel,1,1,0,0,1,1,1,0,0,6.003,30.967,Wednesday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,48.028,36.39,41.412,48.028,41.914,38.433,47.85,60.06666667,25.03333333,47.85,138.1333333,472.2166667,48.08333333,5.666666667,22.0,3.033333333,3,1.0,0.0,7,1.035616438,2.710318988,E01033016,Leeds 111E,,
136,Dropoff Other,1,1,0,1,1,1,0,1,1,0.297,4.43,Thursday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,2.399,2.281,2.253,2.399,2.307,2.253,5.416666667,16.83333333,0.0,5.416666667,6.933333333,26.58333333,6.966666667,9.816666667,0.0,0.0,1,0.0,0.0,7,2.071232877,0.0,,,,
136,Grocery,1,1,0,1,1,1,1,1,0,0.709,6.775,Saturday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,5.198,4.892,4.455,5.198,5.018,4.407,15.01666667,34.13333333,33.46666667,15.01666667,17.78333333,53.88333333,23.0,11.1,8.433333333,19.26666667,1,0.0,1.0,7,0.517808219,8.130956963,,,,
136,Grocery,1,1,0,1,1,1,0,1,1,0.339,4.746,Saturday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,2.224,2.017,1.902,2.224,2.043,1.705,9.333333333,13.51666667,13.85,9.333333333,8.216666667,21.45,3.5,10.0,2.983333333,10.83333333,1,0.0,0.0,7,0.517808219,8.130956963,,,,
136,Grocery,1,1,0,1,1,1,0,1,1,0.3,4.49,Saturday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,1.875,2.419,1.742,1.875,2.574,1.742,8.483333333,19.91666667,0.0,8.483333333,10.38333333,23.01666667,7.0,12.88333333,0.0,0.0,1,0.0,0.0,7,0.517808219,0.0,,,,
136,Dropoff Other,1,1,0,1,1,1,0,1,0,0.648,6.196,Sunday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,4.931,5.369,4.71,4.931,4.912,4.71,10.63333333,41.3,0.0,10.63333333,17.23333333,58.06666667,30.2,11.06666667,0.0,0.0,1,0.0,0.0,7,0.414246575,0.0,,,,
136,Family Activity,1,1,0,1,1,1,0,1,0,0.897,7.718,Sunday,0,0,1,0,1,5,1,1,1,0,0,0,16,1,1,3,2,4,7.144,10.156,0.0,7.144,8.526,5.979,14.98333333,53.81666667,0.0,14.98333333,39.45,82.96666667,29.45,14.45,0.0,0.0,1,1.0,0.0,7,0.414246575,0.0,,,,
