wk_code,versie,jaar,wk_naam,lbm,afw,fys,onv,soc,vrz,won
WK042009,Leefbaarometer 1.0,2002,Zwaagdijk-West,4.0466864326591425,-0.05557841848454286,NA,NA,NA,NA,NA
WK042009,Leefbaarometer 1.0,2008,Zwaagdijk-West,4.0509372452426184,-0.05132760590106683,NA,NA,NA,NA,NA
WK042009,Leefbaarometer 2.0,2012,Zwaagdijk-West,4.075150435842383,-0.02711441530130192,NA,NA,NA,NA,NA
WK042009,Leefbaarometer 3.0,2014,Zwaagdijk-West,4.107966332246765,0.0057014811030803815,-0.02752488218126441,0.056266966676111065,0.08523482421678329,-0.15555001917849726,0.04727459156994731
WK042009,Leefbaarometer 2.0,2016,Zwaagdijk-West,4.143784052702725,0.04151920155903946,NA,NA,NA,NA,NA
WK042009,Leefbaarometer 3.0,2018,Zwaagdijk-West,4.184618460949097,0.08235360980541163,-0.029023643947619176,0.10737020459828886,0.08524407597819052,-0.13226672429371072,0.05102969747026187
WK042009,Leefbaarometer 3.0,2020,Zwaagdijk-West,4.179337387365525,0.0770725362218397,-0.03497688085993525,0.10075187921967313,0.08477117254004048,-0.12293602500942438,0.049462390331485466
WK042010,Leefbaarometer 1.0,2002,Nibbixwoud,4.072695529972839,-0.029569321170845646,NA,NA,NA,NA,NA
WK042010,Leefbaarometer 1.0,2008,Nibbixwoud,4.083160798744964,-0.019104052398720858,NA,NA,NA,NA,NA
WK042010,Leefbaarometer 2.0,2012,Nibbixwoud,4.077715132605718,-0.02454971853796755,NA,NA,NA,NA,NA
WK042010,Leefbaarometer 3.0,2014,Nibbixwoud,4.121736139358408,0.019471288214722656,0.02023746794221498,0.05754787492397405,0.061177950118201596,-0.15863752292735994,0.03914551815769168
WK042010,Leefbaarometer 2.0,2016,Nibbixwoud,4.134590740902276,0.03232588975859031,NA,NA,NA,NA,NA
WK042010,Leefbaarometer 3.0,2018,Nibbixwoud,4.128018553950805,0.025753702807120003,0.008260478908859625,0.06744159733860439,0.05748094157103911,-0.14619886852521907,0.03876955351383566
WK042010,Leefbaarometer 3.0,2020,Nibbixwoud,4.135271640840903,0.03300678969721795,0.007898630318800235,0.08120962948478727,0.04855529731487686,-0.1420807845031542,0.0374240170819075
WK042011,Leefbaarometer 1.0,2002,Midwoud,4.0249249369592,-0.07733991418448521,NA,NA,NA,NA,NA
WK042011,Leefbaarometer 1.0,2008,Midwoud,4.045626812776312,-0.05663803836737271,NA,NA,NA,NA,NA
WK042011,Leefbaarometer 2.0,2012,Midwoud,4.028025860380341,-0.0742389907633445,NA,NA,NA,NA,NA
WK042011,Leefbaarometer 3.0,2014,Midwoud,4.018260753314985,-0.08400409782870019,0.03408525057899004,0.017731849869926153,0.03522495839882061,-0.1928535011747315,0.021807344498294176
WK042011,Leefbaarometer 2.0,2016,Midwoud,4.0155607050385465,-0.0867041461051391,NA,NA,NA,NA,NA
WK042011,Leefbaarometer 3.0,2018,Midwoud,4.062485240463474,-0.039779610680211165,0.0224550242829707,0.049073055578205536,0.03771813929083326,-0.18141203149175064,0.03238620165952976
WK042011,Leefbaarometer 3.0,2020,Midwoud,4.056369150056624,-0.04589570108706176,0.020977690753792043,0.05799462731618625,0.03296675261373625,-0.16937311434885588,0.011538342578079324
WK042012,Leefbaarometer 1.0,2002,Oostwoud,4.179087461703513,0.0768226105598276,NA,NA,NA,NA,NA
WK042012,Leefbaarometer 1.0,2008,Oostwoud,4.208959751013337,0.10669489986965182,NA,NA,NA,NA,NA
WK042012,Leefbaarometer 2.0,2012,Oostwoud,4.152347055923023,0.05008220477933759,NA,NA,NA,NA,NA
WK042012,Leefbaarometer 3.0,2014,Oostwoud,4.134205795789907,0.03194094464622166,0.007226305646891953,0.06228175752321077,0.08479955359377396,-0.20891868683498763,0.08655201471733227
WK042012,Leefbaarometer 2.0,2016,Oostwoud,4.191475721873151,0.08921087072946612,NA,NA,NA,NA,NA
WK042012,Leefbaarometer 3.0,2018,Oostwoud,4.175496995190824,0.07323214404713878,0.015574669257977954,0.09277784532719269,0.08113455605505028,-0.19773211755985656,0.08147719096677422
WK042012,Leefbaarometer 3.0,2020,Oostwoud,4.1506003902897515,0.048335539146066114,0.007333697089133851,0.09316664617941386,0.07048841054669437,-0.1917485563806154,0.06909534171143912
WK042013,Leefbaarometer 1.0,2002,Hauwert,4.035131797589258,-0.0671330535544269,NA,NA,NA,NA,NA
WK042013,Leefbaarometer 1.0,2008,Hauwert,4.086024889108212,-0.016239962035473433,NA,NA,NA,NA,NA
WK042013,Leefbaarometer 2.0,2012,Hauwert,4.0577774935617095,-0.044487357581975376,NA,NA,NA,NA,NA
WK042013,Leefbaarometer 3.0,2014,Hauwert,4.127660310190224,0.02539545904653922,0.007729558842002707,0.05934632567295533,0.09102442935570892,-0.20694473913419553,0.0742398843100676
WK042013,Leefbaarometer 2.0,2016,Hauwert,4.141206892819456,0.03894204167577127,NA,NA,NA,NA,NA
WK042013,Leefbaarometer 3.0,2018,Hauwert,4.184565244709387,0.08230039356570219,0.012879676454836151,0.08289034818220777,0.10498647356884576,-0.19195946706338812,0.07350336242320035
WK042013,Leefbaarometer 3.0,2020,Hauwert,4.182106953284066,0.07984210214038026,0.007965000253391521,0.09148979581599034,0.09547592386345895,-0.18807447360536966,0.07298585581290891
WK042014,Leefbaarometer 1.0,2002,Zwaagdijk-Oost,4.113198062732732,0.010933211589046404,NA,NA,NA,NA,NA
WK042014,Leefbaarometer 1.0,2008,Zwaagdijk-Oost,4.1213224069026,0.0190575557589147,NA,NA,NA,NA,NA
WK042014,Leefbaarometer 2.0,2012,Zwaagdijk-Oost,4.137983915793946,0.03571906465026031,NA,NA,NA,NA,NA
WK042014,Leefbaarometer 3.0,2014,Zwaagdijk-Oost,4.139012498227084,0.03674764708339833,-0.031487664831386514,0.09918178266529282,0.1004415514750177,-0.19920264981853475,0.0678146275930088
WK042014,Leefbaarometer 2.0,2016,Zwaagdijk-Oost,4.187894110112354,0.08562925896866838,NA,NA,NA,NA,NA
WK042014,Leefbaarometer 3.0,2018,Zwaagdijk-Oost,4.152772622355792,0.05050777121210662,-0.025175396845166172,0.09627287327478432,0.09674955572074258,-0.18246524200399433,0.06512598106574
WK042014,Leefbaarometer 3.0,2020,Zwaagdijk-Oost,4.135332298536356,0.03306744739267026,-0.02910656236928826,0.09340819975650404,0.07593197155512352,-0.17865157665978476,0.0714854151101155
WK042015,Leefbaarometer 1.0,2002,Wervershoof,4.048790584097634,-0.05347426704605157,NA,NA,NA,NA,NA
WK042015,Leefbaarometer 1.0,2008,Wervershoof,4.086670288256243,-0.015594562887442303,NA,NA,NA,NA,NA
WK042015,Leefbaarometer 2.0,2012,Wervershoof,4.0701853522938105,-0.03207949884987463,NA,NA,NA,NA,NA
WK042015,Leefbaarometer 3.0,2014,Wervershoof,4.103670023296955,0.0014051721532694855,0.040460429778528054,0.060974108810952964,0.03922963442875727,-0.16988327711383333,0.03062427624886427
WK042015,Leefbaarometer 2.0,2016,Wervershoof,4.133851379647753,0.031586528504067984,NA,NA,NA,NA,NA
WK042015,Leefbaarometer 3.0,2018,Wervershoof,4.130665168399329,0.028400317255643567,0.034991844102602344,0.07666033148661755,0.039955843233651846,-0.15553639087598592,0.032328689308757444
WK042015,Leefbaarometer 3.0,2020,Wervershoof,4.127472905094683,0.02520805395099776,0.03177697506358216,0.07232019611013576,0.037714209276382533,-0.1475020798136142,0.030898753314511283
WK042016,Leefbaarometer 1.0,2002,Andijk,3.996362449023186,-0.10590240212049866,NA,NA,NA,NA,NA
WK042016,Leefbaarometer 1.0,2008,Andijk,4.044698943607578,-0.0575659075361069,NA,NA,NA,NA,NA
WK042016,Leefbaarometer 2.0,2012,Andijk,4.032045232384811,-0.07021961875887413,NA,NA,NA,NA,NA
WK042016,Leefbaarometer 3.0,2014,Andijk,4.04983991834252,-0.052424932801166,0.01735133255697113,0.05512495605105552,0.05562724469496784,-0.21467594650501257,0.034147480400851804
WK042016,Leefbaarometer 2.0,2016,Andijk,4.05660045243496,-0.04566439870872486,NA,NA,NA,NA,NA
WK042016,Leefbaarometer 3.0,2018,Andijk,4.058719641179217,-0.043545209964468375,0.011644102867339867,0.05459298874794784,0.051025843833608545,-0.19679348417196388,0.035985338758599
WK042016,Leefbaarometer 3.0,2020,Andijk,4.060554291459745,-0.04171055968394024,0.00653122992899411,0.07025504161072324,0.045276771976012646,-0.19312725352275137,0.029353650323080863
WK043100,Leefbaarometer 1.0,2002,Wijk 00,4.1469367135148785,0.044671862371193756,NA,NA,NA,NA,NA
WK043100,Leefbaarometer 1.0,2008,Wijk 00,4.150658016830595,0.04839316568690981,NA,NA,NA,NA,NA
WK043100,Leefbaarometer 2.0,2012,Wijk 00,4.1332815953956485,0.031016744251963366,NA,NA,NA,NA,NA
WK043100,Leefbaarometer 3.0,2014,Wijk 00,4.168413056468088,0.06614820532440215,0.010023558927771096,0.03506484739504008,0.016524740468564125,-0.005768504936243015,0.010303563469269592
WK043100,Leefbaarometer 2.0,2016,Wijk 00,4.176125905957936,0.07386105481425072,NA,NA,NA,NA,NA
WK043100,Leefbaarometer 3.0,2018,Wijk 00,4.163584069014313,0.061319217870627406,-0.00664127985963955,0.03945279315830275,0.016510515257627166,-7.380510776343458e-5,0.012070994422100224
WK043100,Leefbaarometer 3.0,2020,Wijk 00,4.189937199969356,0.08767234882567106,0.002345174236761932,0.039036295042862844,0.012478173292283734,0.027786443746648536,0.006026262507113698
WK043200,Leefbaarometer 1.0,2002,Wijk 00,3.977773618214678,-0.12449123292900709,NA,NA,NA,NA,NA
WK043200,Leefbaarometer 1.0,2008,Wijk 00,4.015739093100024,-0.08652575804366196,NA,NA,NA,NA,NA
WK043200,Leefbaarometer 2.0,2012,Wijk 00,4.03164732033787,-0.07061753080581504,NA,NA,NA,NA,NA
WK043200,Leefbaarometer 3.0,2014,Wijk 00,4.056293738822466,-0.04597111232121906,0.035574830113027756,0.03245778899036682,0.04873780188890505,-0.16210333382168654,-6.381994918324511e-4
WK043200,Leefbaarometer 2.0,2016,Wijk 00,4.0932961307962525,-0.008968720347432416,NA,NA,NA,NA,NA
WK043200,Leefbaarometer 3.0,2018,Wijk 00,4.1243630768897095,0.02209822574602393,0.0215168525139806,0.07836388565626858,0.049892995320995476,-0.16249910691301353,0.034823599167792485
WK043200,Leefbaarometer 3.0,2020,Wijk 00,4.1281571261958385,0.02589227505215301,0.020363031136451732,0.08737062816171849,0.051798657678500996,-0.1459148931577509,0.012274851233232383
WK043201,Leefbaarometer 1.0,2002,Wijk 01,3.9802937366725706,-0.12197111447111497,NA,NA,NA,NA,NA
WK043201,Leefbaarometer 1.0,2008,Wijk 01,3.966448850874805,-0.13581600026888033,NA,NA,NA,NA,NA
WK043201,Leefbaarometer 2.0,2012,Wijk 01,3.9990164915311333,-0.10324835961255178,NA,NA,NA,NA,NA
WK043201,Leefbaarometer 3.0,2014,Wijk 01,4.032343076310639,-0.06992177483304689,0.024968921921712954,0.04491755880990234,0.049686233689898364,-0.1887784768902478,-7.160123643130448e-4
WK043201,Leefbaarometer 2.0,2016,Wijk 01,4.08427547187777,-0.017989379265915574,NA,NA,NA,NA,NA
WK043201,Leefbaarometer 3.0,2018,Wijk 01,4.09006049161387,-0.012204359529815514,0.01892355509622639,0.0730008607598382,0.04791213086207854,-0.19131041084309097,0.03926950459513208
WK043201,Leefbaarometer 3.0,2020,Wijk 01,4.081007393815462,-0.021257457328223827,0.01948777232009235,0.07537020481458509,0.05066907310693218,-0.17878060927071326,0.0119961017008795
WK043202,Leefbaarometer 1.0,2002,Wijk 02,4.0752569270388745,-0.02700792410481056,NA,NA,NA,NA,NA
WK043202,Leefbaarometer 1.0,2008,Wijk 02,4.017219586356134,-0.0850452647875509,NA,NA,NA,NA,NA
WK043202,Leefbaarometer 2.0,2012,Wijk 02,3.998964673481522,-0.1033001776621628,NA,NA,NA,NA,NA
WK043202,Leefbaarometer 3.0,2014,Wijk 02,4.068992917362867,-0.03327193378081734,0.004488675690448445,0.09402151536429783,0.0842841206868173,-0.24129731981227898,0.02523107428989784
WK043202,Leefbaarometer 2.0,2016,Wijk 02,4.086338309851479,-0.015926541292205443,NA,NA,NA,NA,NA
WK043202,Leefbaarometer 3.0,2018,Wijk 02,4.124180442629028,0.021915591485342334,0.011463881217437277,0.0889730179794243,0.09697220930043798,-0.2418663868055296,0.06637286979357214
WK043202,Leefbaarometer 3.0,2020,Wijk 02,4.098887172839834,-0.003377678303850264,0.0028288013870019896,0.1010622551547553,0.074692474300887865,-0.23451986074780476,0.05255865160130909
WK043700,Leefbaarometer 1.0,2002,Wijk 00,4.170155295982765,0.06789044483907998,NA,NA,NA,NA,NA
WK043700,Leefbaarometer 1.0,2008,Wijk 00,4.187330877753482,0.0850660266097964,NA,NA,NA,NA,NA
WK043700,Leefbaarometer 2.0,2012,Wijk 00,4.186102762801543,0.08383791165785716,NA,NA,NA,NA,NA
WK043700,Leefbaarometer 3.0,2014,Wijk 00,4.168665826862379,0.06640097571869387,-0.00974156102367593,0.00912646128247222,1.5094108846724333e-4,0.06095671576581158,0.00590841860561847
WK043700,Leefbaarometer 2.0,2016,Wijk 00,4.188134042951989,0.08586919180830437,NA,NA,NA,NA,NA
WK043700,Leefbaarometer 3.0,2018,Wijk 00,4.181208592871251,0.07894374172756508,-0.015535050339107096,0.028780942937310282,-0.005078260443413282,0.058351744428082726,0.012424365144692175
WK043700,Leefbaarometer 3.0,2020,Wijk 00,4.177758290026295,0.07549343888261019,-0.008842005658582116,0.011382736587179544,-0.0062717942672804354,0.07389136287260223,0.005333139348690698
WK043901,Leefbaarometer 1.0,2002,Wijk 01 Centrum,4.130567298097087,0.02830244695340173,NA,NA,NA,NA,NA
WK043901,Leefbaarometer 1.0,2008,Wijk 01 Centrum,4.112899946356217,0.010635095212531857,NA,NA,NA,NA,NA
WK043901,Leefbaarometer 2.0,2012,Wijk 01 Centrum,4.114945633968004,0.012680782824318386,NA,NA,NA,NA,NA
WK043901,Leefbaarometer 3.0,2014,Wijk 01 Centrum,4.135435692601309,0.03317084145762364,0.026955796963908395,-0.03248403798858386,-0.008597071999497437,0.058887838614906894,-0.011591684133110562
WK043901,Leefbaarometer 2.0,2016,Wijk 01 Centrum,4.180041961414473,0.07777711027078754,NA,NA,NA,NA,NA
WK043901,Leefbaarometer 3.0,2018,Wijk 01 Centrum,4.164185157340159,0.061920306196474144,0.007832095762630642,-0.0344481038820031,-0.014371908377864399,0.08455884099362126,0.018349381700089436
WK043901,Leefbaarometer 3.0,2020,Wijk 01 Centrum,4.165723606941582,0.06345875579789674,0.01475018182559063,-0.02100236231005716,-0.01594074238850505,0.0911262839777354,-0.005474605306867336
WK043902,Leefbaarometer 1.0,2002,Wijk 02 Overwhere,4.016885285528832,-0.0853795656148534,NA,NA,NA,NA,NA
WK043902,Leefbaarometer 1.0,2008,Wijk 02 Overwhere,4.013789223193412,-0.08847562795027329,NA,NA,NA,NA,NA
WK043902,Leefbaarometer 2.0,2012,Wijk 02 Overwhere,4.009904237618267,-0.09236061352541841,NA,NA,NA,NA,NA
WK043902,Leefbaarometer 3.0,2014,Wijk 02 Overwhere,4.034869023226296,-0.06739582791738921,0.009218230266616702,-0.016199882818819043,-0.018681900634289376,-0.002740675628735799,-0.03899159910216201
WK043902,Leefbaarometer 2.0,2016,Wijk 02 Overwhere,4.054599848821465,-0.04766500232222014,NA,NA,NA,NA,NA
WK043902,Leefbaarometer 3.0,2018,Wijk 02 Overwhere,4.043620902730897,-0.058643948412788076,-0.00345086823076765,-0.006702939994509648,-0.01845804742851333,0.010358980793141927,-0.04039107355213964
WK043902,Leefbaarometer 3.0,2020,Wijk 02 Overwhere,4.049526436832457,-0.05273841431122851,0.004098080568454586,-0.026769783254890153,-0.017202772629363663,0.019351694580351755,-0.03221563357578131
WK043903,Leefbaarometer 1.0,2002,Wijk 03 Wheermolen,3.845877277804428,-0.25638757333925677,NA,NA,NA,NA,NA
WK043903,Leefbaarometer 1.0,2008,Wijk 03 Wheermolen,3.8287552004993834,-0.27350965064430177,NA,NA,NA,NA,NA
WK043903,Leefbaarometer 2.0,2012,Wijk 03 Wheermolen,3.8550381312363986,-0.2472267199072864,NA,NA,NA,NA,NA
WK043903,Leefbaarometer 3.0,2014,Wijk 03 Wheermolen,3.904852107703782,-0.19741274343990314,0.003188847864552681,-0.08161929923250635,-0.04128557919975117,-0.015916214053507852,-0.06178049881869074
WK043903,Leefbaarometer 2.0,2016,Wijk 03 Wheermolen,3.897176734545439,-0.2050881165982461,NA,NA,NA,NA,NA
WK043903,Leefbaarometer 3.0,2018,Wijk 03 Wheermolen,3.930516540750297,-0.17174831039338812,-0.006139811880390815,-0.05952757269343046,-0.04223293782418158,-0.00759635716121393,-0.05625163083417161
WK043903,Leefbaarometer 3.0,2020,Wijk 03 Wheermolen,3.936951552940232,-0.165313298203453,-0.007713775312078355,-0.04797043530825505,-0.040171281212878523,0.006596370146084824,-0.0760541765163262
WK043904,Leefbaarometer 1.0,2002,Wijk 04 Gors,4.0221433111981675,-0.08012153994551822,NA,NA,NA,NA,NA
WK043904,Leefbaarometer 1.0,2008,Wijk 04 Gors,4.029005880497033,-0.07325897064665227,NA,NA,NA,NA,NA
WK043904,Leefbaarometer 2.0,2012,Wijk 04 Gors,4.0465720714782,-0.05569277966548586,NA,NA,NA,NA,NA
WK043904,Leefbaarometer 3.0,2014,Wijk 04 Gors,4.06745643029227,-0.034808420851414994,0.024546993514261414,-0.01472290328153956,-0.01424173301662192,-0.0170197480012128,-0.013371030066302449
WK043904,Leefbaarometer 2.0,2016,Wijk 04 Gors,4.08657342731031,-0.015691423833374938,NA,NA,NA,NA,NA
WK043904,Leefbaarometer 3.0,2018,Wijk 04 Gors,4.099609569402987,-0.0026552817406982634,-2.0081224502822e-4,0.016859195558958998,-0.012897462708652361,-0.003903778661282918,-0.0025124236846940247
WK043904,Leefbaarometer 3.0,2020,Wijk 04 Gors,4.116125266787516,0.013860415643831083,0.003939685609053143,0.02240901189584409,-0.008227537176235132,-0.0015927150369656543,-0.002668029647865671
WK043905,Leefbaarometer 1.0,2002,Wijk 05 Purmer-Noord,3.9090772828098985,-0.19318756833378675,NA,NA,NA,NA,NA
WK043905,Leefbaarometer 1.0,2008,Wijk 05 Purmer-Noord,3.8937231492554103,-0.20854170188827484,NA,NA,NA,NA,NA
WK043905,Leefbaarometer 2.0,2012,Wijk 05 Purmer-Noord,3.913545571174654,-0.18871927996903107,NA,NA,NA,NA,NA
WK043905,Leefbaarometer 3.0,2014,Wijk 05 Purmer-Noord,3.9535304556699513,-0.1487343954737339,0.011611704114981419,-0.05288447487810047,-0.024373386329421338,-0.04956615726739462,-0.03352208111379917
WK043905,Leefbaarometer 2.0,2016,Wijk 05 Purmer-Noord,3.952102892842718,-0.15016195830096696,NA,NA,NA,NA,NA
WK043905,Leefbaarometer 3.0,2018,Wijk 05 Purmer-Noord,3.9899619797189714,-0.11230287142471354,0.0021262691186863187,-0.013101087082557887,-0.022778121065746223,-0.050339768804982345,-0.028210163590113663
WK043905,Leefbaarometer 3.0,2020,Wijk 05 Purmer-Noord,4.006271023037512,-0.09599382810617295,0.005270642757596466,-0.015511472791920985,-0.023117758581332196,-0.04170529476306278,-0.02092994472745376
WK043906,Leefbaarometer 1.0,2002,Wijk 06 Purmer-Zuid,4.103335669196117,0.001070818052432129,NA,NA,NA,NA,NA
WK043906,Leefbaarometer 1.0,2008,Wijk 06 Purmer-Zuid,4.068271432365484,-0.033993418778200904,NA,NA,NA,NA,NA
WK043906,Leefbaarometer 2.0,2012,Wijk 06 Purmer-Zuid,4.056501182775696,-0.04576366836798971,NA,NA,NA,NA,NA
WK043906,Leefbaarometer 3.0,2014,Wijk 06 Purmer-Zuid,4.105565602960651,0.003300751816966169,0.037304178115747065,0.012977894177441747,0.007931468139642659,-0.05343279996046318,-0.0014799886554024027
WK043906,Leefbaarometer 2.0,2016,Wijk 06 Purmer-Zuid,4.0909529064878125,-0.011311944655873143,NA,NA,NA,NA,NA
WK043906,Leefbaarometer 3.0,2018,Wijk 06 Purmer-Zuid,4.094512192046036,-0.007752659097649321,0.013648709007385613,0.019874345970104686,0.0026078003426021966,-0.04811508483413453,0.004231570416392451
WK043906,Leefbaarometer 3.0,2020,Wijk 06 Purmer-Zuid,4.109792226469361,0.007527375325676402,0.021723880616748074,0.024773669481505403,-3.5417351479674504e-5,-0.044342427844455,0.005407670423357355
WK043907,Leefbaarometer 1.0,2002,Wijk 07 Weidevenne,4.048728640989466,-0.05353621015421982,NA,NA,NA,NA,NA
WK043907,Leefbaarometer 1.0,2008,Wijk 07 Weidevenne,4.081055406153118,-0.021209444990566522,NA,NA,NA,NA,NA
WK043907,Leefbaarometer 2.0,2012,Wijk 07 Weidevenne,4.075659393710419,-0.0266054574332669,NA,NA,NA,NA,NA
WK043907,Leefbaarometer 3.0,2014,Wijk 07 Weidevenne,4.0728623788869776,-0.029402472256707536,0.0016786179344110475,7.192148361046635e-4,0.009405050655350402,-0.03167792722048457,-0.009527428462089343
WK043907,Leefbaarometer 2.0,2016,Wijk 07 Weidevenne,4.088129108522526,-0.014135742621159264,NA,NA,NA,NA,NA
WK043907,Leefbaarometer 3.0,2018,Wijk 07 Weidevenne,4.07998057117914,-0.022284279964544528,-0.005385804490520518,0.009790579101558592,9.90238562218937e-4,-0.030287510589301594,0.0026082174514997615
WK043907,Leefbaarometer 3.0,2020,Wijk 07 Weidevenne,4.079226136437573,-0.023038714706112687,-0.00561579620087967,0.01668632369743996,-0.001107260112813968,-0.022573915335094476,-0.010428066754764822
WK044101,Leefbaarometer 1.0,2002,Schagerbrug,4.069887030540035,-0.032377820603650416,NA,NA,NA,NA,NA
WK044101,Leefbaarometer 1.0,2008,Schagerbrug,4.078895215145849,-0.02336963599783615,NA,NA,NA,NA,NA
WK044101,Leefbaarometer 2.0,2012,Schagerbrug,4.076876440996788,-0.025388410146896762,NA,NA,NA,NA,NA
WK044101,Leefbaarometer 3.0,2014,Schagerbrug,4.138435470994968,0.03617061985128217,0.018079593557494316,0.06495851146717756,0.07078462013208503,-0.1790713303958831,0.061419225090408154
WK044101,Leefbaarometer 2.0,2016,Schagerbrug,4.126623339042014,0.02435848789832917,NA,NA,NA,NA,NA
WK044101,Leefbaarometer 3.0,2018,Schagerbrug,4.172603518245258,0.07033866710157254,0.009181496745386044,0.1057723163110501,0.06177412432339415,-0.17049413393285834,0.06410486365460037
WK044101,Leefbaarometer 3.0,2020,Schagerbrug,4.1319943818224525,0.029729530678767435,0.007191682785717858,0.06057138983683843,0.05863186770147896,-0.1579197071804422,0.06125429753517408
WK044103,Leefbaarometer 1.0,2002,Burgerbrug,3.947786815129125,-0.1544780360145605,NA,NA,NA,NA,NA
WK044103,Leefbaarometer 1.0,2008,Burgerbrug,3.9395657790415854,-0.1626990721020997,NA,NA,NA,NA,NA
WK044103,Leefbaarometer 2.0,2012,Burgerbrug,3.993949826421576,-0.10831502472210928,NA,NA,NA,NA,NA
WK044103,Leefbaarometer 3.0,2014,Burgerbrug,4.076047860645858,-0.02621699049782715,-0.06540206784136653,0.077509374367081,0.08890486423311257,-0.22148205627068449,0.09425289501403003
WK044103,Leefbaarometer 2.0,2016,Burgerbrug,4.076428781231962,-0.025836069911723974,NA,NA,NA,NA,NA
WK044103,Leefbaarometer 3.0,2018,Burgerbrug,4.0724786901386745,-0.029786161005011302,-0.07106867225786866,0.09316969928052644,0.07547490918510011,-0.2219655158021347,0.09460341858936516
WK044103,Leefbaarometer 3.0,2020,Burgerbrug,4.05146222157097,-0.050802629572715016,-0.07524313892333613,0.06743171955330514,0.08328263205778794,-0.21929959004572325,0.093025747785251
WK044104,Leefbaarometer 1.0,2002,Sint Maarten,4.071097530647798,-0.031167320495888,NA,NA,NA,NA,NA
WK044104,Leefbaarometer 1.0,2008,Sint Maarten,4.096965650058446,-0.005299201085239054,NA,NA,NA,NA,NA
WK044104,Leefbaarometer 2.0,2012,Sint Maarten,4.1097862216594345,0.007521370515749677,NA,NA,NA,NA,NA
WK044104,Leefbaarometer 3.0,2014,Sint Maarten,4.124325601359467,0.022060750215781702,0.004314624276593094,0.06711355098409329,0.09120412687783562,-0.2124777345524059,0.07190618262966524
WK044104,Leefbaarometer 2.0,2016,Sint Maarten,4.152367402736099,0.05010255159241335,NA,NA,NA,NA,NA
WK044104,Leefbaarometer 3.0,2018,Sint Maarten,4.1465725332401915,0.04430768209650589,3.578960319124735e-4,0.10157369597752552,0.08998679823933264,-0.21551519184918821,0.06790448369692316
WK044104,Leefbaarometer 3.0,2020,Sint Maarten,4.143579348315958,0.04131449717227292,1.8520944749592436e-5,0.10693579472511076,0.07104062112357415,-0.21035412188850575,0.07367368226734385
WK044105,Leefbaarometer 1.0,2002,Warmenhuizen,4.052880210259706,-0.04938464088397944,NA,NA,NA,NA,NA
WK044105,Leefbaarometer 1.0,2008,Warmenhuizen,4.082653650284698,-0.0196112008589874,NA,NA,NA,NA,NA
WK044105,Leefbaarometer 2.0,2012,Warmenhuizen,4.075793550773763,-0.02647130036992282,NA,NA,NA,NA,NA
WK044105,Leefbaarometer 3.0,2014,Warmenhuizen,4.1021973287074704,-6.752243621496599e-5,0.019365285744151327,0.055580183635671916,0.05977159851986965,-0.1757292002377368,0.04094460990182866
WK044105,Leefbaarometer 2.0,2016,Warmenhuizen,4.1402201834986485,0.03795533235496294,NA,NA,NA,NA,NA
WK044105,Leefbaarometer 3.0,2018,Warmenhuizen,4.11916188548406,0.016897034340375896,0.005353809970926158,0.07790191351822683,0.053631683674682386,-0.1642655075454363,0.04427513472197658
WK044105,Leefbaarometer 3.0,2020,Warmenhuizen,4.123751670132199,0.021486818988513675,0.0065576441356425775,0.08103291150439011,0.04474133953675855,-0.15275113903730284,0.04190606284902496
WK044106,Leefbaarometer 1.0,2002,Tuitjenhorn,4.061175756648897,-0.041089094494788474,NA,NA,NA,NA,NA
WK044106,Leefbaarometer 1.0,2008,Tuitjenhorn,4.074745432651228,-0.02751941849245717,NA,NA,NA,NA,NA
WK044106,Leefbaarometer 2.0,2012,Tuitjenhorn,4.048346112561479,-0.05391873858220705,NA,NA,NA,NA,NA
WK044106,Leefbaarometer 3.0,2014,Tuitjenhorn,4.050086742987881,-0.052178108155804044,0.012774880401304374,0.039211424961161506,0.05567199907462891,-0.18652029083798916,0.026683878245090092
WK044106,Leefbaarometer 2.0,2016,Tuitjenhorn,4.10265403871117,3.891875674847371e-4,NA,NA,NA,NA,NA
WK044106,Leefbaarometer 3.0,2018,Tuitjenhorn,4.0706060514650115,-0.03165879967867371,0.0017886630230534183,0.06683233073504635,0.05456053232668915,-0.18215221966694048,0.027311893903477515
WK044106,Leefbaarometer 3.0,2020,Tuitjenhorn,4.089040671725077,-0.013224179418608524,0.0038995912622760945,0.0739909663369516,0.044309373011681925,-0.1645981997472605,0.029174089717742095
WK044107,Leefbaarometer 1.0,2002,Waarland,4.0901488481906325,-0.012116002953053283,NA,NA,NA,NA,NA
WK044107,Leefbaarometer 1.0,2008,Waarland,4.1036865385272225,0.001421687383537288,NA,NA,NA,NA,NA
WK044107,Leefbaarometer 2.0,2012,Waarland,4.080722791511394,-0.021542059632291825,NA,NA,NA,NA,NA
WK044107,Leefbaarometer 3.0,2014,Waarland,4.107857686294817,0.005592835151132002,-0.0045189992719656584,0.07606059122037463,0.07622441021827099,-0.18202253546773617,0.03984936845218791
WK044107,Leefbaarometer 2.0,2016,Waarland,4.1468804336138145,0.044615582470129374,NA,NA,NA,NA,NA
WK044107,Leefbaarometer 3.0,2018,Waarland,4.114454623660083,0.01218977251639758,-0.012727345168074387,0.09186803037497404,0.07472780816182226,-0.18463062877934225,0.042951907927017634
